work_group_id	history_group_id	review_path	source_anchor	thread_count	review_source_count	available_review_source_count	unavailable_review_source_count	unchanged_review_source_count	changed_review_source_count	merged_anchor_count	current_path_state	path_change_candidate_count	path_change_candidates	single_change_candidate	validation_gate	history_state	next_action
work-r300-tcl-bypass-triangle-test-c-test-family-emit-deviates-329e7c6d469b	history-changed-since-review-warning-clean-driver-build-and-focused-test-0c20f8929f8a	src/amd/r300/common/tests/r300_tcl_bypass_triangle_test.c	test family emit deviates in count words alone void	1	1	1	0	0	1	1	present	30	92a1e7e25e0001dd6fee922eb0e74dbb75ca6996;7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;d81fbed896c223ef4073f8c95c2a51801b178252;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;dd37f92a3695930472990d530e70d88add9ec48d;511ef9d736cf3e3800c25b31dd5abe0e0540a6a3;a0b08e61fb38f57fe17f038bfaddd9f5dd47ef34;f6a34ad39990d74a4752ccfdf0d67c55b398fef5;4fafa6b132c1c458d76646f2f6b10e603f5d663f;c6f998b2c5c8a4e04c6bfd515c88cc88b42a4ffd;3a32ad98562dd20c4860014c53ef5e95e7c0680b;1b0a2e11dfb54b35af550012234ff5648ebf0111;7ac62205eb882df42462d849cc549086b59227ea;92fc8a2c371472b667a10471e6f8a18de66fd847;dede1a1b318fb4cbc3b4314f1354cd20ee2e6ecd;5a113dd59561dce74f0d5a85883e99ffe6fd097c;5f2615641abebc5f1631fb02285d20a93808cbfb;02e7f3afc1737a1a04a35d22ed9ca7c40570b75c;2e670ab6365099e3d31a1a6fd8ff9aaaa74d98fc;0aceb8aa9606b0e4381e1ce5afc099c8914a3ef1;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;2232b3ab7b2baef2666bd3f5bf23193e0af2f86e;ae2e0183f6953f872bb04b6b929b374b6f8ac1ae		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-current-program-status-md-p0-blocks-the-next-target-4f7f3b702150	history-changed-since-review-documentation-symbol-and-link-check-55e66e1531a3	docs/hardware/r3v-current-program-status.md	p0 blocks the next target run	13	5	5	0	0	5	5	present	55	300a75557165c988818944e1fef1157d847406bc;e2c722972f6aa4651620a4fc2173f02aea2159cc;d7349e2105ceb3080c483f667f470f682750be9e;dc60471e58b6198ffe3b065d3164d08a4afa0664;dced3e68e922a69e6eaefced4cebab206b1d7af2;133f7703713910fed6b3f3c545dd1bf08a60395c;1bd3f836472244ece6509cc9c50067aa82cfd57d;aa2455435d5c288ddafd8c51917d595be6ed3b3b;e8445512d3a15311e53b3539068a736e04c79ee1;c190b5f0ae39405f75c224cf08f22cbb8c9106dc;7ae57798ec2661ff7e9eb245e174fcbdee1baef0;de712cd4c674f476c5c2d9b6371da8907b8eebe8;ca787c39527acca3c6c95ae113b2481ce02f0b2f;3169b47744128b6f750ee24c701b48bacc15064a;a5a1e8a9c2e7c9c99630af724f463944431bed87;3bfafd1e35a20b7024389b1ae47af94d979e27fd;bf7c7c46f14ffcdcea315d7cdf4868bb8e607d10;1af752fec672081beff3725e8e5eaaa3cbc8346e;51067474432140265790a356046467d9e6d9ec00;1ba459eaedf1122217cf8764cfadd140d3f66184;f34c5c5ebbea17e56dd5fd49a9122d175544ac5c;3a32ad98562dd20c4860014c53ef5e95e7c0680b;347c582d656a298f85a2cfa69521bd9a1aec34e3;1b0a2e11dfb54b35af550012234ff5648ebf0111;84f548cde308c6708710d87e4dd673a8542b597d;7ac62205eb882df42462d849cc549086b59227ea;0048e3149db17dda5f178f0fb438a81895cc1804;8da115a5d85884895fbed176db45633a50711fc9;ddd2b086c9ab06cf4ed45561ef1fb57eae7d4e0e;9fbf23d207e49def0c922f51f8119b2e04d28bf4;0b086f4ecb52eed82b68f9e71da8cd598c0d0f21;26d7eaf6275d0547b2779e5248b09a08ca5da043;d135cb362f775a861a1a431db8c0d108996747c8;b0f1175ae1e51ea50c11e028ceb0a0a7c466eea9;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;1c1915023627f46ab328671c0a27cbd4f000ebb8;0253e6fab27aff948c1c7a8ed06ad12e20d8a7fd;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;b492c4be6895ab8330fdb60c11a4a49fc98b4873;14743cd7bf00ceb7a3773486f40993925d2354d2;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;e3ecdd2e3624bcea972a77edd30b1818b99b66f8;ae08c612abdc47bea1af5ec485a27e91cc31c1f9;a628623143f80181b4a864337e2afdecf89fb1d1;41ed3670d8f5557938e79d43a08dd9cd15768dbf;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;3a01be0e1c23f17c70228b5f303fb2e0498d784c;9e7339cbd3e966ceaf2075f1894010b5897f5fc8;1b2edb72b0a864d17c232aeb845cd4a32d6e9790;1cf2ae9c66feb5ac5e616810b17a7b541905e377		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-render-shape-c-original-line-70-84c21d05d93e	history-changed-since-review-warning-clean-driver-build-and-focused-test-1f7ce40036b6	src/amd/r300/vulkan/tests/r3v_native_attended_render_shape.c	original line 70	1	1	1	0	0	1	1	present	2	92a1e7e25e0001dd6fee922eb0e74dbb75ca6996;7d380acb9b92d0de445217a4c35eb53cccc03901		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-render-shape-procedure-md-original-line-99-8d494363904b	history-changed-since-review-documentation-symbol-and-link-check-ae255f91dc49	docs/hardware/r3v-native-attended-render-shape-procedure.md	original line 99	1	1	1	0	0	1	1	present	3	4c94a065befc8de7c101141237e53fe58982cb4e;92a1e7e25e0001dd6fee922eb0e74dbb75ca6996;7d380acb9b92d0de445217a4c35eb53cccc03901		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-cell-c-r3v-native-record-tcl-bypass-triangle-c4d5801dfde2	history-changed-since-review-warning-clean-driver-build-and-focused-test-8aeb96ee9831	src/amd/r300/vulkan/r3v_native_cell.c	r3v native record tcl bypass triangle vkcommandbuffer commandbuffer	2	1	1	0	0	1	1	present	22	ebc8348c2ec8951c28056c17b036a365856cd12a;0f807535cfda5bf35b33bd8869a80d5480b566e4;7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;13701e615400edf1e437c61df559419793a3088f;84cf229c0d6e290d4a5694efa957454bc04b22c9;eae1df80d9c7db3162ed27614fc74de2325ad665;5f2615641abebc5f1631fb02285d20a93808cbfb;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-render-shape-args-h-original-line-72-de3bcb6b478a	history-changed-since-review-warning-clean-driver-build-and-focused-test-f1f5c7e85c7f	src/amd/r300/vulkan/tests/r3v_native_render_shape_args.h	original line 72	1	1	1	0	0	1	1	present	1	7d380acb9b92d0de445217a4c35eb53cccc03901	7d380acb9b92d0de445217a4c35eb53cccc03901	warning-clean-driver-build-and-focused-test	changed-since-review	verify-single-path-change-against-review-claims
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-render-4a749849e3b6	history-changed-since-review-warning-clean-driver-build-and-focused-test-7f84c42b4eea	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle render shape validate	1	1	1	0	0	1	1	present	29	7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;d81fbed896c223ef4073f8c95c2a51801b178252;93ff2e17aeca881926adb92dc6493bb34018be2a;dd37f92a3695930472990d530e70d88add9ec48d;511ef9d736cf3e3800c25b31dd5abe0e0540a6a3;a0b08e61fb38f57fe17f038bfaddd9f5dd47ef34;f6a34ad39990d74a4752ccfdf0d67c55b398fef5;84cf229c0d6e290d4a5694efa957454bc04b22c9;4fafa6b132c1c458d76646f2f6b10e603f5d663f;3a32ad98562dd20c4860014c53ef5e95e7c0680b;1b0a2e11dfb54b35af550012234ff5648ebf0111;7ac62205eb882df42462d849cc549086b59227ea;92fc8a2c371472b667a10471e6f8a18de66fd847;dede1a1b318fb4cbc3b4314f1354cd20ee2e6ecd;5a113dd59561dce74f0d5a85883e99ffe6fd097c;5f2615641abebc5f1631fb02285d20a93808cbfb;02e7f3afc1737a1a04a35d22ed9ca7c40570b75c;2e670ab6365099e3d31a1a6fd8ff9aaaa74d98fc;0aceb8aa9606b0e4381e1ce5afc099c8914a3ef1;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;2232b3ab7b2baef2666bd3f5bf23193e0af2f86e;ae2e0183f6953f872bb04b6b929b374b6f8ac1ae		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-tcl-bypass-triangle-c-uint32-t-a0d6f71fa214	history-changed-since-review-warning-clean-driver-build-and-focused-test-7f84c42b4eea	src/amd/r300/common/r300_tcl_bypass_triangle.c	uint32 t	1	1	1	0	0	1	1	present	29	7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;d81fbed896c223ef4073f8c95c2a51801b178252;93ff2e17aeca881926adb92dc6493bb34018be2a;dd37f92a3695930472990d530e70d88add9ec48d;511ef9d736cf3e3800c25b31dd5abe0e0540a6a3;a0b08e61fb38f57fe17f038bfaddd9f5dd47ef34;f6a34ad39990d74a4752ccfdf0d67c55b398fef5;84cf229c0d6e290d4a5694efa957454bc04b22c9;4fafa6b132c1c458d76646f2f6b10e603f5d663f;3a32ad98562dd20c4860014c53ef5e95e7c0680b;1b0a2e11dfb54b35af550012234ff5648ebf0111;7ac62205eb882df42462d849cc549086b59227ea;92fc8a2c371472b667a10471e6f8a18de66fd847;dede1a1b318fb4cbc3b4314f1354cd20ee2e6ecd;5a113dd59561dce74f0d5a85883e99ffe6fd097c;5f2615641abebc5f1631fb02285d20a93808cbfb;02e7f3afc1737a1a04a35d22ed9ca7c40570b75c;2e670ab6365099e3d31a1a6fd8ff9aaaa74d98fc;0aceb8aa9606b0e4381e1ce5afc099c8914a3ef1;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;2232b3ab7b2baef2666bd3f5bf23193e0af2f86e;ae2e0183f6953f872bb04b6b929b374b6f8ac1ae		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r300-tcl-bypass-triangle-h-struct-r300-triangle-render-shape-e3e5869b4880	history-changed-since-review-warning-clean-driver-build-and-focused-test-8b1416089adf	src/amd/r300/common/r300_tcl_bypass_triangle.h	struct r300 triangle render shape	2	2	2	0	1	1	2	present	29	7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;dd37f92a3695930472990d530e70d88add9ec48d;511ef9d736cf3e3800c25b31dd5abe0e0540a6a3;a0b08e61fb38f57fe17f038bfaddd9f5dd47ef34;f6a34ad39990d74a4752ccfdf0d67c55b398fef5;84cf229c0d6e290d4a5694efa957454bc04b22c9;4fafa6b132c1c458d76646f2f6b10e603f5d663f;3a32ad98562dd20c4860014c53ef5e95e7c0680b;347c582d656a298f85a2cfa69521bd9a1aec34e3;1b0a2e11dfb54b35af550012234ff5648ebf0111;7ac62205eb882df42462d849cc549086b59227ea;92fc8a2c371472b667a10471e6f8a18de66fd847;dede1a1b318fb4cbc3b4314f1354cd20ee2e6ecd;5a113dd59561dce74f0d5a85883e99ffe6fd097c;5f2615641abebc5f1631fb02285d20a93808cbfb;02e7f3afc1737a1a04a35d22ed9ca7c40570b75c;2e670ab6365099e3d31a1a6fd8ff9aaaa74d98fc;0aceb8aa9606b0e4381e1ce5afc099c8914a3ef1;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;2232b3ab7b2baef2666bd3f5bf23193e0af2f86e;ae2e0183f6953f872bb04b6b929b374b6f8ac1ae		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-attended-render-shape-procedure-md-deviation-there-names-4ce16313f5e1	history-changed-since-review-documentation-symbol-and-link-check-260894e80a7b	docs/hardware/r3v-native-attended-render-shape-procedure.md	deviation there names the session not a parameter	1	1	1	0	0	1	1	present	2	4c94a065befc8de7c101141237e53fe58982cb4e;7d380acb9b92d0de445217a4c35eb53cccc03901		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-cell-c-emit-and-install-triangle-cell-struct-030f25fb3088	history-changed-since-review-warning-clean-driver-build-and-focused-test-2736aa66fe98	src/amd/r300/vulkan/r3v_native_cell.c	emit and install triangle cell struct r3v native device device	2	2	2	0	0	2	2	present	21	0f807535cfda5bf35b33bd8869a80d5480b566e4;7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;275a5279249d527c349f4dfdd4f93cf66e6123eb;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;13701e615400edf1e437c61df559419793a3088f;84cf229c0d6e290d4a5694efa957454bc04b22c9;eae1df80d9c7db3162ed27614fc74de2325ad665;5f2615641abebc5f1631fb02285d20a93808cbfb;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;31650bf8e57d52a812104aeb6cc60449099a86d1;813f5899cd3d315aa4c84213e5be5101fc03f698;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-h-vk-define-nondisp-handle-casts-r3v-native-87e5ad9b1dec	history-changed-since-review-warning-clean-driver-build-and-focused-test-64db7e07f8e3	src/amd/r300/vulkan/r3v_native.h	vk define nondisp handle casts r3v native buffer view base vkbufferview	1	1	1	0	0	1	1	present	24	7d380acb9b92d0de445217a4c35eb53cccc03901;dc60471e58b6198ffe3b065d3164d08a4afa0664;ecc21f36cf7893d5fc9ea51a13b33377fe5b11b1;2cb307652cc8b14e61abd9fd3d71ff5e935c5eae;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;3bfafd1e35a20b7024389b1ae47af94d979e27fd;13701e615400edf1e437c61df559419793a3088f;84cf229c0d6e290d4a5694efa957454bc04b22c9;eae1df80d9c7db3162ed27614fc74de2325ad665;5f2615641abebc5f1631fb02285d20a93808cbfb;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;4337fab9b7e51ae23d0c1db75c0c107ec1a20f29;c3f310b429a8061a7eda94441b306c7b999d5ebc;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-recording-c-static-bool-b6982d51509f	history-changed-since-review-warning-clean-driver-build-and-focused-test-961eb17e1e71	src/amd/r300/vulkan/r3v_native_recording.c	static bool	1	1	1	0	0	1	1	present	7	dc60471e58b6198ffe3b065d3164d08a4afa0664;ecc21f36cf7893d5fc9ea51a13b33377fe5b11b1;ed39a483c8022512d3d540d03211bc58dcbf2fcf;2cb307652cc8b14e61abd9fd3d71ff5e935c5eae;bd7fcf75397e409a3d1e15e595e940d6411dffc3;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-image-c-r3v-bindimagememory-vkdevice-device-vkimage-image-381756219a61	history-changed-since-review-warning-clean-driver-build-and-focused-test-247f15fb6ebf	src/amd/r300/vulkan/r3v_native_image.c	r3v bindimagememory vkdevice device vkimage image vkdevicememory memory	1	1	1	0	0	1	1	present	8	bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;3bfafd1e35a20b7024389b1ae47af94d979e27fd;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;937dbcb62ff8173c66e94e0e89322442915f9c14;fcf09c5b472f9c2b301ea08e9859551ae9d075fb		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-native-draw-c-r3v-cmdbeginrenderpass-vkcommandbuffer-commandbuffer-612e6bf76415	history-changed-since-review-warning-clean-driver-build-and-focused-test-a2b785695d59	src/amd/r300/vulkan/r3v_native_draw.c	r3v cmdbeginrenderpass vkcommandbuffer commandbuffer	2	2	2	0	0	2	2	present	12	ecc21f36cf7893d5fc9ea51a13b33377fe5b11b1;bd7fcf75397e409a3d1e15e595e940d6411dffc3;93ff2e17aeca881926adb92dc6493bb34018be2a;5453c84376b798dd7cc68a5f65defc68037c4b15;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;7dd3f6fbb379de20d3c2c7d983d24523acfdbd84;af766adab77452239b29918eb26f033c0f00b313;10f9e2fa66fd28b97638124d55113218da2a57d5;51e2926b7cd2deabb3dfc6c09e9e3310abca4159		warning-clean-driver-build-and-focused-test	changed-since-review	inspect-path-change-sequence-against-review-claims
work-agents-md-original-line-5-78b52c499aa1	history-changed-since-review-documentation-symbol-and-link-check-fd40cb8d10ed	AGENTS.md	original line 5	1	1	1	0	0	1	1	present	10	65ab7cab5157a9fcfa5db5fc83f1005f317b5549;5f3d4601460d80140c3e6de31fee224d4c69cab7;aa981dd2fb3a6b1901dc611f950542979c2730a5;51f57acd4012136e17651596b9591d25d90d6175;4b0c1f55abd1c9d84022973e14fd40d639426ec9;6c94fa74ff9c5cf359fee995d278623e8e51d06f;bc38bb8840c92d4b64d9f25d5d83c5f2345007c7;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-agents-md-original-line-16-e0b824ae042e	history-changed-since-review-documentation-symbol-and-link-check-57773190c540	AGENTS.md	original line 16	1	1	1	0	0	1	1	present	9	5f3d4601460d80140c3e6de31fee224d4c69cab7;aa981dd2fb3a6b1901dc611f950542979c2730a5;51f57acd4012136e17651596b9591d25d90d6175;4b0c1f55abd1c9d84022973e14fd40d639426ec9;6c94fa74ff9c5cf359fee995d278623e8e51d06f;bc38bb8840c92d4b64d9f25d5d83c5f2345007c7;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-current-program-status-md-bit-the-ledger-claim-and-a771b43a4e04	history-changed-since-review-documentation-symbol-and-link-check-478a286a1b17	docs/hardware/r3v-current-program-status.md	bit the ledger claim and the gate state disagree	1	1	1	0	0	1	1	present	48	aa2455435d5c288ddafd8c51917d595be6ed3b3b;e8445512d3a15311e53b3539068a736e04c79ee1;c190b5f0ae39405f75c224cf08f22cbb8c9106dc;7ae57798ec2661ff7e9eb245e174fcbdee1baef0;de712cd4c674f476c5c2d9b6371da8907b8eebe8;ca787c39527acca3c6c95ae113b2481ce02f0b2f;3169b47744128b6f750ee24c701b48bacc15064a;a5a1e8a9c2e7c9c99630af724f463944431bed87;3bfafd1e35a20b7024389b1ae47af94d979e27fd;bf7c7c46f14ffcdcea315d7cdf4868bb8e607d10;1af752fec672081beff3725e8e5eaaa3cbc8346e;51067474432140265790a356046467d9e6d9ec00;1ba459eaedf1122217cf8764cfadd140d3f66184;f34c5c5ebbea17e56dd5fd49a9122d175544ac5c;3a32ad98562dd20c4860014c53ef5e95e7c0680b;347c582d656a298f85a2cfa69521bd9a1aec34e3;1b0a2e11dfb54b35af550012234ff5648ebf0111;84f548cde308c6708710d87e4dd673a8542b597d;7ac62205eb882df42462d849cc549086b59227ea;0048e3149db17dda5f178f0fb438a81895cc1804;8da115a5d85884895fbed176db45633a50711fc9;ddd2b086c9ab06cf4ed45561ef1fb57eae7d4e0e;9fbf23d207e49def0c922f51f8119b2e04d28bf4;0b086f4ecb52eed82b68f9e71da8cd598c0d0f21;26d7eaf6275d0547b2779e5248b09a08ca5da043;d135cb362f775a861a1a431db8c0d108996747c8;b0f1175ae1e51ea50c11e028ceb0a0a7c466eea9;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;1c1915023627f46ab328671c0a27cbd4f000ebb8;0253e6fab27aff948c1c7a8ed06ad12e20d8a7fd;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;b492c4be6895ab8330fdb60c11a4a49fc98b4873;14743cd7bf00ceb7a3773486f40993925d2354d2;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;e3ecdd2e3624bcea972a77edd30b1818b99b66f8;ae08c612abdc47bea1af5ec485a27e91cc31c1f9;a628623143f80181b4a864337e2afdecf89fb1d1;41ed3670d8f5557938e79d43a08dd9cd15768dbf;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;3a01be0e1c23f17c70228b5f303fb2e0498d784c;9e7339cbd3e966ceaf2075f1894010b5897f5fc8;1b2edb72b0a864d17c232aeb845cd4a32d6e9790;1cf2ae9c66feb5ac5e616810b17a7b541905e377		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
work-r3v-current-program-status-md-first-real-submission-waits-on-09d7084a5cba	history-changed-since-review-documentation-symbol-and-link-check-478a286a1b17	docs/hardware/r3v-current-program-status.md	first real submission waits on a planning pass that lands transcripts	3	1	1	0	0	1	1	present	48	aa2455435d5c288ddafd8c51917d595be6ed3b3b;e8445512d3a15311e53b3539068a736e04c79ee1;c190b5f0ae39405f75c224cf08f22cbb8c9106dc;7ae57798ec2661ff7e9eb245e174fcbdee1baef0;de712cd4c674f476c5c2d9b6371da8907b8eebe8;ca787c39527acca3c6c95ae113b2481ce02f0b2f;3169b47744128b6f750ee24c701b48bacc15064a;a5a1e8a9c2e7c9c99630af724f463944431bed87;3bfafd1e35a20b7024389b1ae47af94d979e27fd;bf7c7c46f14ffcdcea315d7cdf4868bb8e607d10;1af752fec672081beff3725e8e5eaaa3cbc8346e;51067474432140265790a356046467d9e6d9ec00;1ba459eaedf1122217cf8764cfadd140d3f66184;f34c5c5ebbea17e56dd5fd49a9122d175544ac5c;3a32ad98562dd20c4860014c53ef5e95e7c0680b;347c582d656a298f85a2cfa69521bd9a1aec34e3;1b0a2e11dfb54b35af550012234ff5648ebf0111;84f548cde308c6708710d87e4dd673a8542b597d;7ac62205eb882df42462d849cc549086b59227ea;0048e3149db17dda5f178f0fb438a81895cc1804;8da115a5d85884895fbed176db45633a50711fc9;ddd2b086c9ab06cf4ed45561ef1fb57eae7d4e0e;9fbf23d207e49def0c922f51f8119b2e04d28bf4;0b086f4ecb52eed82b68f9e71da8cd598c0d0f21;26d7eaf6275d0547b2779e5248b09a08ca5da043;d135cb362f775a861a1a431db8c0d108996747c8;b0f1175ae1e51ea50c11e028ceb0a0a7c466eea9;682648a30f9fe5db7f18772bd953af2e44099437;393cb870255352a00fc9859f2d6624e3f10b2b87;1c1915023627f46ab328671c0a27cbd4f000ebb8;0253e6fab27aff948c1c7a8ed06ad12e20d8a7fd;73b4fc07196b5bc9e5505406dfc34f4269407165;c7dae69423791abaefee49603b2d45e62086ac19;b492c4be6895ab8330fdb60c11a4a49fc98b4873;14743cd7bf00ceb7a3773486f40993925d2354d2;4420389af742cd6354dceac2584fd4fd8ad74ec8;292c0318de096554d204725077710d177a3196f2;f743d0f9bec6e673cdd09dfd4554172aaa9b01c7;e3ecdd2e3624bcea972a77edd30b1818b99b66f8;ae08c612abdc47bea1af5ec485a27e91cc31c1f9;a628623143f80181b4a864337e2afdecf89fb1d1;41ed3670d8f5557938e79d43a08dd9cd15768dbf;c5cc11945f60ddc34a1011b1bde47762a33887ab;64fa102e611a869ea31d47a31fdf72ad84f28711;3a01be0e1c23f17c70228b5f303fb2e0498d784c;9e7339cbd3e966ceaf2075f1894010b5897f5fc8;1b2edb72b0a864d17c232aeb845cd4a32d6e9790;1cf2ae9c66feb5ac5e616810b17a7b541905e377		documentation-symbol-and-link-check	changed-since-review	inspect-path-change-sequence-against-review-claims
