corpus_rank	thread_id	pull_request_number	pull_request_state	pull_request_title	pull_request_created_at	pull_request_merged_at	pull_request_merge_commit	thread_created_at	is_outdated	review_path	line	original_line	review_authors	comment_count	first_comment_url	first_comment_sha256	review_commit_oid	original_commit_oid	diff_hunk_sha256	source_anchor	claim_heading	claim_fingerprint
647	PRRT_kwDOR3YK5M6cF4uB	1794	MERGED	r3v: mark a zero-entry plan capture with an explicit file beside its path	2026-08-25T13:26:29Z	2026-08-25T13:26:32Z	fb709b391ec528b8f9c767dab90eb785d8093594	2026-08-25T13:33:13Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	461	461	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1794#discussion_r3853494985	ee4f155b6d49e037e47fc57494012ff00ffc5e0f6eb65bf00055341b6b571b92	1b80d77cdce0f43c150b2cdf79fc303ec3e065a6	1b80d77cdce0f43c150b2cdf79fc303ec3e065a6	3fa0545662e0d51d27d87023f4aed3974a8cfae34d8b80d468980b2b1276c639	def planning tracer declared	accept only markers created by the current case	08a80b95c7ea92117611e5396c5b8d270273873783dc5d0af047a40bb2269a88
648	PRRT_kwDOR3YK5M6cF4uH	1794	MERGED	r3v: mark a zero-entry plan capture with an explicit file beside its path	2026-08-25T13:26:29Z	2026-08-25T13:26:32Z	fb709b391ec528b8f9c767dab90eb785d8093594	2026-08-25T13:33:13Z	false	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	465	465	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1794#discussion_r3853494992	3ce92d8f075f2265286047e1f5d18e639d7b567c02f402c20e07a1ed715e6444	1b80d77cdce0f43c150b2cdf79fc303ec3e065a6	1b80d77cdce0f43c150b2cdf79fc303ec3e065a6	b708411205de3f8c8e38ad77646b860cbb541b40f0dfaee24eea4a974c06fd70	def planning tracer declared	require every capture device to report an empty outcome	e0d3ae019becf3dc150268b7f13ab21ca00a0151b1e178d9be91e97aa7daa9ec
649	PRRT_kwDOR3YK5M6cGMdg	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:47Z	false	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	91	91	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853614917	198a8d2cbdb4444cde28ce0ba303fa5ffd2a8c5a54352e259d5da452b2d7e6e7	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	06d1e08eb992875e19eecaaadd272d173ab3f2bedb1e8694824980a9274dcc3c	original line 91	reject registrations placed in an else branch	97545a775d825311c022032d0d4ebd2f2ddab8ce98a4eee4efdb04eafc5e83b5
650	PRRT_kwDOR3YK5M6cGMdn	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:47Z	false	src/amd/r300/vulkan/tests/r3v_wsi_init_comment_parity_audit.py	117	117	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853614927	557a75fe723f47e5cdc296621292cb3af0d1a2d1723632943e1e08b1b73c535d	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	68bacd158dc88bb6626430ba5d4a3c60bef2ba8a53ca38c71cc78ddc9249d19d	original line 117	validate the comment s route semantics	dd4db6ec451e0f48319d2d0720532fa8ba8c651afc5a4871d6f4e4416e15fad8
651	PRRT_kwDOR3YK5M6cGMdw	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:47Z	false	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	110	110	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853614939	7e65b0121bbbfcbb3648f79751fe3c89babbf87a5d30b303e87b08b74755fc0a	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	d046d944583863060985d6e523db752eb10f71244314c53ee93150bd7f896808	original line 110	inspect every occurrence of each registration marker	d4c55fc17c88b21a0a221faea4ba5a8737187d7f4f68ba7bbacfb460198152c4
652	PRRT_kwDOR3YK5M6cGMeD	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:47Z	false	src/amd/r300/vulkan/tests/r3v_wsi_init_comment_parity_audit.py	111	111	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853614960	857bf052c2666d018eeea4e3e63d3423ad95e9553539dba73e93b2b1f0addc4d	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	576bcf349febc285eafef263b0e7fa4aa231b633850e912ee125f455d1d05de1	original line 111	fail when an expected comment site disappears	7ba96005a1efa909cf393c6f80a5569bfc4fa782b01982622b4a78a08eb56a4b
653	PRRT_kwDOR3YK5M6cGMeN	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:47Z	false	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	149	149	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853614978	f5406ff7f5880a2a597b66d1d9971435136ab54a531be5c106a067aac6c27285	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	78bbab3ba5a2e2153edcc99377e9045f50d2c714ccd81cf3764d0cca5357e5bc	original line 149	reject any conditional wrapper self test registration	a7c37f50cc8e0a43454328137062341a330b62332e780f6e9fd5e7010f0a6104
654	PRRT_kwDOR3YK5M6cGMeY	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:47Z	false	src/amd/r300/vulkan/tests/r3v_native_transfer_ops_test.c	887	887	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853614991	5990017df619c60b83f96e4440e5e0cd2c74e2839cfd3030b3bf3e06e7a975b3	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	ded2cf8f9502f0d9bb934dc2d594e6581e0e08735f0bf72bd5d0d6500088d1b2	check optimal tiling const struct fixture f	include the symbol discovery method	d9028c6fb6472e4ba3646e593f5e6747b9a2a29e0aa6765b696d2e6edf85edd2
655	PRRT_kwDOR3YK5M6cGMel	1792	MERGED	r3v: pin the WSI denominator with retained absence, parity, shape, and registration checks	2026-08-25T13:22:05Z	2026-08-25T13:38:58Z	710d7e3c12b5e6eecd6a9356de5295618b201d1d	2026-08-25T13:46:48Z	false	docs/hardware/r3v-wsi-denominator.md	200	200	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1792#discussion_r3853615008	c19225e62ae650320c6885d3421c4ca9bc398ab8f3f618955476a8a650ec72e7	aafb6dd5440f9d491fbe797991ff01b94b75c011	aafb6dd5440f9d491fbe797991ff01b94b75c011	3926785ae96cfa2a06b652369f0e7ca1aaec8588cb43ad8f8690ae67e4c2ce2e	alone would not open slice 18 because the group s non headless cases still	classify the drm shim result as runtime evidence	bfcc4352cfc357b3aaf0e858418a93d0e9aae23ec4f2d752960b5f88841f3f4d
656	PRRT_kwDOR3YK5M6cGRyz	1795	MERGED	docs: record the first host-planning receipt in the program status	2026-08-25T13:44:54Z	2026-08-25T13:44:56Z	1b92a7a7e33cab6dd55d7a45c92a53784575b9cd	2026-08-25T13:50:24Z	false	docs/hardware/r3v-current-program-status.md	118	118	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1795#discussion_r3853646876	92386139f0810046e5919dddf5e6d99304871f5ef729297c521efcceb389d053	67749fedb6405bf1052c8d32e95bbbc98f606992	67749fedb6405bf1052c8d32e95bbbc98f606992	18297304aa3ace294d717d463c98444ae117fe56c369478f4290c85d88e7afcd	the preceding receipts are r3v command slice first target run rs482	update the pinned evidence repository head	2ac762abc1d4cf4c6b1ba807ee69f38a8e663b581659fdcfe86e53101131421f
657	PRRT_kwDOR3YK5M6cGRzE	1795	MERGED	docs: record the first host-planning receipt in the program status	2026-08-25T13:44:54Z	2026-08-25T13:44:56Z	1b92a7a7e33cab6dd55d7a45c92a53784575b9cd	2026-08-25T13:50:24Z	false	docs/hardware/r3v-current-program-status.md	120	120	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1795#discussion_r3853646896	610c8b113fca8640fa3c8be79b10eda8231caba3ac5c4dd3e47ae6006b54d668	67749fedb6405bf1052c8d32e95bbbc98f606992	67749fedb6405bf1052c8d32e95bbbc98f606992	4a0c00da6a69de47c5a7f4a127c48a15d697638e43c99bd703a891c88fcd625d	the preceding receipts are r3v command slice first target run rs482	advance the mesa head past the receipt source	de7801850fe479a5046ae040c11b9eb4b840ab6502473faee751de38b8f22850
658	PRRT_kwDOR3YK5M6cGRzN	1795	MERGED	docs: record the first host-planning receipt in the program status	2026-08-25T13:44:54Z	2026-08-25T13:44:56Z	1b92a7a7e33cab6dd55d7a45c92a53784575b9cd	2026-08-25T13:50:24Z	false	docs/hardware/r3v-current-program-status.md	121	121	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1795#discussion_r3853646908	ee9dad3ba744b7ac1c3cc1a4a2364644c6246a7748e4fd557acd66b77c8399da	67749fedb6405bf1052c8d32e95bbbc98f606992	67749fedb6405bf1052c8d32e95bbbc98f606992	964848ac9f106fd99e415747c1595358a81f2a2762aace7172129b9ba50b444d	the preceding receipts are r3v command slice first target run rs482	correct the second device count	9d08a6c16fc1a3f3298c0f6749f4ca533ba0ba5d1d5957f7f4454b4ea27f8ad6
659	PRRT_kwDOR3YK5M6cIUnI	1796	MERGED	r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay	2026-08-25T15:05:40Z	2026-08-25T15:05:52Z	9f65f5f61e53a9ca26b082e1b27222c374cd28da	2026-08-25T15:15:41Z	false	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	123	123	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1796#discussion_r3854445879	04fe7a680dd33b05f7fe061d195682f5c5a7d89aade25771599c1dec0cfb00b3	475a583490ae54f8e5f9a4d6508c488be94f1456	475a583490ae54f8e5f9a4d6508c488be94f1456	9c0ef3fd3a374971a61c527170a95f7f93396eb699d32d6f385acad47f2ca7f0	original line 123	refuse deployed checkpoints missing a pinned contract file	fc1ebd943a777a5baeb762546fe53099a9340df6088255f4646a7c49fe740a8b
660	PRRT_kwDOR3YK5M6cIUnQ	1796	MERGED	r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay	2026-08-25T15:05:40Z	2026-08-25T15:05:52Z	9f65f5f61e53a9ca26b082e1b27222c374cd28da	2026-08-25T15:15:41Z	false	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	160	160	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1796#discussion_r3854445889	7b0c460dbc50d62f78891351e4acd598aeea23972f7cb42c12be08379e0f26a3	475a583490ae54f8e5f9a4d6508c488be94f1456	475a583490ae54f8e5f9a4d6508c488be94f1456	18aaa0e1f8ed722f60536d4609197191f73aa8e36c6866c6bbd85551db2287a9	original line 160	separate head pin failures from deployment required deltas	6ef25679c2c77e251ed8f69788e517b49e8fe5ae2be208ab8140f68025e9ef0b
661	PRRT_kwDOR3YK5M6cIUnX	1796	MERGED	r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay	2026-08-25T15:05:40Z	2026-08-25T15:05:52Z	9f65f5f61e53a9ca26b082e1b27222c374cd28da	2026-08-25T15:15:41Z	false	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	172	172	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1796#discussion_r3854445899	909dc6eb949330ae6c2cf3aff847061ddc6dca8cde263ebfd6f0c84fecbaae6c	475a583490ae54f8e5f9a4d6508c488be94f1456	475a583490ae54f8e5f9a4d6508c488be94f1456	10f62dbef471ccc3aec239b611c7753ed979fd73778dfece82d0b65918a51fb3	original line 172	record the actual pin source in the sealed result	a8b2a7a764ad1434b13ce33e09d8f18654f1e4e4bfc6f3703ab7e5a566cfca93
662	PRRT_kwDOR3YK5M6cIUnb	1796	MERGED	r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay	2026-08-25T15:05:40Z	2026-08-25T15:05:52Z	9f65f5f61e53a9ca26b082e1b27222c374cd28da	2026-08-25T15:15:41Z	false	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	144	144	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1796#discussion_r3854445904	579243cfaca9898595a61767310b9b20ceacb7f6d98259b87237d45d6b3fc800	475a583490ae54f8e5f9a4d6508c488be94f1456	475a583490ae54f8e5f9a4d6508c488be94f1456	dfb236f9131f5bd21c1088550c0f6a008867e5b11beab321372f00fed6e1ff3d	original line 144	require classification of kernel paths that affect radeon	724091c5e9923eeb6622fc01192ab5db6c7e0215e561c5d76bdf24d33f82a55a
663	PRRT_kwDOR3YK5M6cIUng	1796	MERGED	r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay	2026-08-25T15:05:40Z	2026-08-25T15:05:52Z	9f65f5f61e53a9ca26b082e1b27222c374cd28da	2026-08-25T15:15:41Z	false	src/amd/r300/vulkan/tests/r3v_conformance_partition.py	392	392	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1796#discussion_r3854445910	869e0d853c2c151483892d37c5dbfa4c23d0a2c082b0ceaf49254a43fe29a39e	475a583490ae54f8e5f9a4d6508c488be94f1456	475a583490ae54f8e5f9a4d6508c488be94f1456	5341fa420dbb9dc945499d2ef861b770b8cf83514f101d0503e5b3eed7ba2c70	def slice for caselist manifest caselist path	reject subset cases owned by more than one shard	0533b93ef33d9859b515b2bec38c729ab9067a66d958b12ff2a3b6a2cc2e04ae
664	PRRT_kwDOR3YK5M6cIUnm	1796	MERGED	r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay	2026-08-25T15:05:40Z	2026-08-25T15:05:52Z	9f65f5f61e53a9ca26b082e1b27222c374cd28da	2026-08-25T15:15:41Z	false	docs/hardware/r3v-current-program-status.md	16	16	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1796#discussion_r3854445919	03765e5833b69a78636f7f0a15c72815548b072ac4856e3b90bd6a86f3a31c6c	475a583490ae54f8e5f9a4d6508c488be94f1456	475a583490ae54f8e5f9a4d6508c488be94f1456	dd3f7366b9563052bae5a65287363c5e5b26e57b13eae2dedc33e079ad7d3216	commit whose state a revision of this table describes	reconcile the mesa head with the declared target source	99bcb886327ec08f2eab2192f1e884a4ad8d60779970f5226b3aaced1e9567e8
665	PRRT_kwDOR3YK5M6cJt9j	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:47Z	false	docs/hardware/r3v-current-program-status.md	271	271	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991381	e7754a4b75140c5a5aea4b297baa3912f12eaa105431f7b67905ed262ba325b0	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	57c94983bc5ecba338d38b2f60e0bb53d61bfd464a7fab2dd06fa3b76d7cdbdd	p1 host model rungs that move classified rows without a new gate	keep architecture facts in their named authority	e43e49f3ff9f11c21f18009f598bf77f088f93f504c926456455027f2a36c302
666	PRRT_kwDOR3YK5M6cJt-F	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:48Z	false	docs/hardware/r3v-current-program-status.md	265	265	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991421	b9882e2bfaa173389e80380bb108df175eba89e4ac59e41b78a311832bdb1055	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	16721601a5593cf0541edaf544709c5a9fb978051c0c7d16f7f9f78d20ee4c3b	p1 host model rungs that move classified rows without a new gate	name the structurally unsupported format feature	7459b0512f17f63a402615c09b907695630fd7c2ade3f48cee28e70c3e2b46d0
667	PRRT_kwDOR3YK5M6cJt9-	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:48Z	false	docs/hardware/r3v-current-program-status.md	252	252	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991413	74c3b010bc8775c65536860591fea8c3742e7153ee9caa00e409b1a046ffe757	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	c5d321e85bbdda80a74c3e8ee26388cce921179f684c9f71e4bf15c352001ca3	p1 host model rungs that move classified rows without a new gate	define how removal satisfies the rung one gate	a57321a02d95304212dda2e40c5c223eb3f90bd2e067d33e4740768c8466da2c
668	PRRT_kwDOR3YK5M6cJt91	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:48Z	false	docs/hardware/r3v-current-program-status.md	256	256	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991402	35ea69f77af7b9a8bd41e4966a99a486cfa01bc964802777f0e8b3e0c3ea05d6	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	87c6ee1094e14ebe3165b68e5a215b617383338fb2e15782d6796168fc16ce13	p1 host model rungs that move classified rows without a new gate	admit a baseline sampled image before executing sampling	c0b3eeb8edced36450ec231305fd893f66aab201e18afb8e77095ca8e0e1e1bd
669	PRRT_kwDOR3YK5M6cJt96	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:48Z	false	docs/hardware/r3v-current-program-status.md	261	261	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991407	2f3b8a55f2249f1e170db0c98acadd60f3b858c99d353459b568f50d47148ab6	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	5121b8222290a91ff9b8a6507c514973d5d361cf353e048ee445829540733d20	p1 host model rungs that move classified rows without a new gate	align the intermediate framebuffer limit receipts	6378a91083189877bd07a073cfc8adc71029aec3bb11f6c3c085978804183747
670	PRRT_kwDOR3YK5M6cJt9q	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:48Z	false	docs/hardware/r3v-current-program-status.md	288	288	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991390	c37ed0e93b6bc12b702293ebbe893531396d411f015cc315f4f533b20d86cf6c	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	99f72cc4c9b239532801d375b095f574f3580ec5717f075c1b33589ff40c6f43	p1 host model rungs that move classified rows without a new gate	name the wsi prerequisite instead of its issue number	58b4de0765b3106b34d267c723c2c7627b9527484b8b0bc0ef6075dd877dc2f3
671	PRRT_kwDOR3YK5M6cJt9w	1798	MERGED	docs: record the conformance expansion ladder by mechanism	2026-08-25T16:11:18Z	2026-08-25T16:11:25Z	159c69e21c09afc5d412ed245d1dc68a70f0a87b	2026-08-25T16:18:48Z	false	docs/hardware/r3v-current-program-status.md	299	299	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1798#discussion_r3854991396	fe3e41302779afe7f5f53845dfcb06405c7d2cd5ac16eb4d2427dc63871a26b8	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	733c37d0860e3b9621b3ffe3a6e8818f21ba6437	6a37b4b87f29b6ae8b643162b83d8709471f8ba4de5e70193d9c27df2df5629c	p1 host model rungs that move classified rows without a new gate	qualify the radeontool package path with its repository	8203e219779f4efd47223a0790b0fb485599470d2f038c2d56581e4a7ff6fcb9
672	PRRT_kwDOR3YK5M6cKCuE	1799	MERGED	r300: parameterize the TCL-bypass triangle cell as a render-shape family	2026-08-25T16:25:54Z	2026-08-25T16:26:02Z	627920b789eca908f936d6e75a67df4a5e36b8ce	2026-08-25T16:34:14Z	false	docs/hardware/r3v-current-program-status.md	237	237	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1799#discussion_r3855118905	14ec3681ccd1810ed8c054a0188ff5cd64158d0291969556a075632da3586881	79b502c4fc03ebcc0274cc645724016375ab5dbd	79b502c4fc03ebcc0274cc645724016375ab5dbd	3cecc201b3be72350dfade296906a6e404850069de7207b9d27adb2a6249c945	p0 blocks the next target run	keep the constant row open until vulkan binds the payload	3f12205cab8703cbb9f53bde025ca0c3944e637ed40c16b6dcd5cb36ac3df9e0
673	PRRT_kwDOR3YK5M6cKCuK	1799	MERGED	r300: parameterize the TCL-bypass triangle cell as a render-shape family	2026-08-25T16:25:54Z	2026-08-25T16:26:02Z	627920b789eca908f936d6e75a67df4a5e36b8ce	2026-08-25T16:34:14Z	false	src/amd/r300/common/r300_tcl_bypass_triangle.c	921	921	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1799#discussion_r3855118910	971dc545a02bc1854ea56727455b04b1b3e1d4e6e1533c3b66c71398bc71bf96	79b502c4fc03ebcc0274cc645724016375ab5dbd	79b502c4fc03ebcc0274cc645724016375ab5dbd	8a319b8f59c5116428069f9c33d58786e72a40ab4fa2947745e1efa51bdf3d76	const float r300 tcl bypass triangle varying vertices	reject multi triangle shapes until vertices expand	ab0e2f27e8e615d5da64a3751e2fb961e8170c2bac13c065e655a97a36bada29
674	PRRT_kwDOR3YK5M6cKCuP	1799	MERGED	r300: parameterize the TCL-bypass triangle cell as a render-shape family	2026-08-25T16:25:54Z	2026-08-25T16:26:02Z	627920b789eca908f936d6e75a67df4a5e36b8ce	2026-08-25T16:34:14Z	false	docs/hardware/r3v-current-program-status.md	216	216	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1799#discussion_r3855118917	44ebf92135146bacecb55a6d21f536ce6141a73d23ace7787086490be3e23276	79b502c4fc03ebcc0274cc645724016375ab5dbd	79b502c4fc03ebcc0274cc645724016375ab5dbd	8b010bda138a964c85fdc7615acbe616cad38d5c883d936d10b2792baedd870b	p0 blocks the next target run	reconcile the silicon evidence classification	311c2120608d2dfcff220c7656cc6f1b9a2170e271adaf41dd1940f42755067f
675	PRRT_kwDOR3YK5M6cKCuS	1799	MERGED	r300: parameterize the TCL-bypass triangle cell as a render-shape family	2026-08-25T16:25:54Z	2026-08-25T16:26:02Z	627920b789eca908f936d6e75a67df4a5e36b8ce	2026-08-25T16:34:14Z	false	src/amd/r300/common/tests/r300_tcl_bypass_triangle_test.c	1451	1451	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1799#discussion_r3855118923	4e55737fce1966ff5c533725b7ec8110d8e35aedb76206cb0fa598eea64dcb7b	79b502c4fc03ebcc0274cc645724016375ab5dbd	79b502c4fc03ebcc0274cc645724016375ab5dbd	a95c834dd0d057dd9b86b6bfc1f31445f06f6a1c9205da3c1d5fb253035e192d	test family emit deviates in count words alone void	calibrate the oracle with a pitch only witness	d71257efde959a604e5d18f363edfd1237f125af219b82bfb940732189457964
676	PRRT_kwDOR3YK5M6cKMC_	1800	MERGED	r3v: stage the attended render-shape session	2026-08-25T16:34:15Z	2026-08-25T16:34:21Z	300a75557165c988818944e1fef1157d847406bc	2026-08-25T16:41:43Z	false	src/amd/r300/vulkan/tests/r3v_native_attended_render_shape.c	70	70	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1800#discussion_r3855176005	e8e3a7eb2cab0496c3699992b60a228c5d4ecb3b2db88ef9f867420ae742db0e	6663f36ee73a47dbb682747cdcc0e362abbadf31	6663f36ee73a47dbb682747cdcc0e362abbadf31	9190b276edeb299960d49f8479ca0b350c02fbe9546e83af1c2e0aff01998c01	original line 70	publish the readback with the durable evidence writer	ab331795d86bae8824d65b793e98c91449348e92231017e7f99fb1ab0e51ae69
677	PRRT_kwDOR3YK5M6cKMDE	1800	MERGED	r3v: stage the attended render-shape session	2026-08-25T16:34:15Z	2026-08-25T16:34:21Z	300a75557165c988818944e1fef1157d847406bc	2026-08-25T16:41:43Z	false	src/amd/r300/vulkan/r3v_native_cell.c	253	253	chatgpt-codex-connector	1	https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1800#discussion_r3855176010	f2a6ec78a6beb90e74240650719cb728b6e306220fcdf5870b9ec0f05c5efbef	6663f36ee73a47dbb682747cdcc0e362abbadf31	6663f36ee73a47dbb682747cdcc0e362abbadf31	9a0e8194e096decf5ef1515f816ceaef9e0b8ec3a1420fee7f5c710d25039275	r3v native record tcl bypass triangle vkcommandbuffer commandbuffer	limit the sentinel fill to the declared footprint	19beba01a979e00db5f026e5fe1549d5d0a1110aedcfe31292e332efa5ca804c
