path_token	bundle_name	alias	sealed	note
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_compute_exhaustive_20260626T185509Z	cachyos_vostro1000_rs482_r300vk_compute_exhaustive_20260626T185509Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_deqp_api_info_conformance_baseline_20260604T000000Z	cachyos_vostro1000_rs482_r300vk_deqp_api_info_conformance_baseline_20260604T000000Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_logical_shift_20260627T042337Z	cachyos_vostro1000_rs482_r300vk_logical_shift_20260627T042337Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_rounding_and_scalar_carrier_20260627T014344Z	cachyos_vostro1000_rs482_r300vk_rounding_and_scalar_carrier_20260627T014344Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_transcendental_rcp_arm_20260626T213247Z	cachyos_vostro1000_rs482_r300vk_transcendental_rcp_arm_20260626T213247Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_transcendental_smooth_family_20260626T211930Z	cachyos_vostro1000_rs482_r300vk_transcendental_smooth_family_20260626T211930Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_transcendental_verb_20260626T203210Z	cachyos_vostro1000_rs482_r300vk_transcendental_verb_20260626T203210Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_transcendental_verb_VALIDATED_20260626T210244Z	cachyos_vostro1000_rs482_r300vk_transcendental_verb_VALIDATED_20260626T210244Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_variable_arithmetic_shift_VALIDATED_20260627T062222Z	cachyos_vostro1000_rs482_r300vk_variable_arithmetic_shift_VALIDATED_20260627T062222Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_variable_shift_VALIDATED_20260627T055942Z	cachyos_vostro1000_rs482_r300vk_variable_shift_VALIDATED_20260627T055942Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_wsi_capture_replay_valuecheck_20260621	cachyos_vostro1000_rs482_r300vk_wsi_capture_replay_valuecheck_20260621	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_r300vk_wsi_capture_replay_valuecheck_20260621T123850Z	cachyos_vostro1000_rs482_r300vk_wsi_capture_replay_valuecheck_20260621T123850Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_radeon_unified_0.5-1_prod_runtime_20260803T010326Z	cachyos_vostro1000_rs482_radeon_unified_0.5-1_prod_runtime_20260803T010326Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_radeon_unified_0.6-1_prod_admission_20260804T232250Z	cachyos_vostro1000_rs482_radeon_unified_0.6-1_prod_admission_20260804T232250Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_radeon_unified_0.6-1_rollback_exercise_20260805T004529Z	cachyos_vostro1000_rs482_radeon_unified_0.6-1_rollback_exercise_20260805T004529Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_radeon_unified_pkg043_production_runtime_20260801T031411Z	cachyos_vostro1000_rs482_radeon_unified_pkg043_production_runtime_20260801T031411Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_radeon_unified_pkgrel96_runtime_20260730T233253Z	cachyos_vostro1000_rs482_radeon_unified_pkgrel96_runtime_20260730T233253Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rb3d_dstcache_ctlstat_force_rb_reachability_20260613Z	cachyos_vostro1000_rs482_rb3d_dstcache_ctlstat_force_rb_reachability_20260613Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rbbm_status_mmio_capture_20260809T185637Z	cachyos_vostro1000_rs482_rbbm_status_mmio_capture_20260809T185637Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_re_tool_offline_20260520T061640Z	cachyos_vostro1000_rs482_re_tool_offline_20260520T061640Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_acpi_atom_mmio_trace_20260520T165227Z	cachyos_vostro1000_rs482_rs485_acpi_atom_mmio_trace_20260520T165227Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_acpi_atom_mmio_trace_20260522T221237Z	cachyos_vostro1000_rs482_rs485_acpi_atom_mmio_trace_20260522T221237Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_alu_single_source_release_20260603T003518Z	cachyos_vostro1000_rs482_rs485_alu_single_source_release_20260603T003518Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_deep_inventory_20260517T235830Z	cachyos_vostro1000_rs482_rs485_deep_inventory_20260517T235830Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_fragment_matrix_20260520T063159Z	cachyos_vostro1000_rs482_rs485_fragment_matrix_20260520T063159Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_fragment_matrix_20260520T063256Z	cachyos_vostro1000_rs482_rs485_fragment_matrix_20260520T063256Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_fragment_matrix_20260522T185849Z	cachyos_vostro1000_rs482_rs485_fragment_matrix_20260522T185849Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_g3dvl_decode_hardware_measure_20260602T224228Z	cachyos_vostro1000_rs482_rs485_g3dvl_decode_hardware_measure_20260602T224228Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T023210Z	cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T023210Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T023441Z	cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T023441Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T023537Z	cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T023537Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T134029Z	cachyos_vostro1000_rs482_rs485_glamor_compute_surface_20260522T134029Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T022804Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T022804Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T023145Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T023145Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T024329Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T024329Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T133959Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_20260522T133959Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_affine_texture_pair_20260521T175339Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_affine_texture_pair_20260521T175339Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_buffer_sync_20260521T175442Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_buffer_sync_20260521T175442Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_clear_client_array_fixed_function_20260521T180947Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_clear_client_array_fixed_function_20260521T180947Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_fbo_hw_program_listings_20260521T181132Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_fbo_hw_program_listings_20260521T181132Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_solid_control_20260521T175610Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_solid_control_20260521T175610Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_render_oracles_texture_enable_20260521T175538Z	cachyos_vostro1000_rs482_rs485_glamor_render_oracles_texture_enable_20260521T175538Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260520T203734Z	cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260520T203734Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260522T022745Z	cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260522T022745Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260522T134016Z	cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260522T134016Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260522T223036Z	cachyos_vostro1000_rs482_rs485_glamor_shader_budget_20260522T223036Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_shader_budget_debug_counts_20260521T174948Z	cachyos_vostro1000_rs482_rs485_glamor_shader_budget_debug_counts_20260521T174948Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_glamor_shader_budget_vp_fp_debug_counts_20260521T175022Z	cachyos_vostro1000_rs482_rs485_glamor_shader_budget_vp_fp_debug_counts_20260521T175022Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_inventory_20260517T234354Z	cachyos_vostro1000_rs482_rs485_inventory_20260517T234354Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_r300vk_4096_release_execution_20260602T223722Z	cachyos_vostro1000_rs482_rs485_r300vk_4096_release_execution_20260602T223722Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_r300vk_deqp_smoke_triangle_20260525T212455Z	cachyos_vostro1000_rs482_rs485_r300vk_deqp_smoke_triangle_20260525T212455Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_r300vk_release_debug_capture_20260525T212316Z	cachyos_vostro1000_rs482_rs485_r300vk_release_debug_capture_20260525T212316Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_radeon_module_params_20260525T221204Z	cachyos_vostro1000_rs482_rs485_radeon_module_params_20260525T221204Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_vulkan_compute_contract_20260519T191007Z	cachyos_vostro1000_rs482_rs485_vulkan_compute_contract_20260519T191007Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_vulkan_loader_boundary_20260520T061523Z	cachyos_vostro1000_rs482_rs485_vulkan_loader_boundary_20260520T061523Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_vulkan_loader_boundary_20260520T163012Z	cachyos_vostro1000_rs482_rs485_vulkan_loader_boundary_20260520T163012Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_vulkan_smoke_20260518T040740Z	cachyos_vostro1000_rs482_rs485_vulkan_smoke_20260518T040740Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_rs485_vulkan_smoke_gororoba_20260519T181546Z	cachyos_vostro1000_rs482_rs485_vulkan_smoke_gororoba_20260519T181546Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260520T042437Z	cachyos_vostro1000_rs482_safe_inventory_20260520T042437Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260520T043812Z	cachyos_vostro1000_rs482_safe_inventory_20260520T043812Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260520T055741Z	cachyos_vostro1000_rs482_safe_inventory_20260520T055741Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260520T055936Z	cachyos_vostro1000_rs482_safe_inventory_20260520T055936Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260520T061149Z	cachyos_vostro1000_rs482_safe_inventory_20260520T061149Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260520T162616Z	cachyos_vostro1000_rs482_safe_inventory_20260520T162616Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260530T222858Z	cachyos_vostro1000_rs482_safe_inventory_20260530T222858Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260607T074931Z	cachyos_vostro1000_rs482_safe_inventory_20260607T074931Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260612T094524Z	cachyos_vostro1000_rs482_safe_inventory_20260612T094524Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260727T033024Z	cachyos_vostro1000_rs482_safe_inventory_20260727T033024Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260730T090154Z	cachyos_vostro1000_rs482_safe_inventory_20260730T090154Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260730T233355Z	cachyos_vostro1000_rs482_safe_inventory_20260730T233355Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_20260809T231516Z	cachyos_vostro1000_rs482_safe_inventory_20260809T231516Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_inventory_home_src_re_20260628Z	cachyos_vostro1000_rs482_safe_inventory_home_src_re_20260628Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_build_20260519	cachyos_vostro1000_rs482_safe_regs_dkms_build_20260519	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_update_20260520T055710Z	cachyos_vostro1000_rs482_safe_regs_dkms_update_20260520T055710Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_update_20260520T060420Z	cachyos_vostro1000_rs482_safe_regs_dkms_update_20260520T060420Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T160611Z	cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T160611Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T160657Z	cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T160657Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T160739Z	cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T160739Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T161621Z	cachyos_vostro1000_rs482_safe_regs_dkms_upgrade_20260520T161621Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_once_20260520T043927Z	cachyos_vostro1000_rs482_safe_regs_once_20260520T043927Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_once_20260520T055956Z	cachyos_vostro1000_rs482_safe_regs_once_20260520T055956Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_once_20260520T061315Z	cachyos_vostro1000_rs482_safe_regs_once_20260520T061315Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_once_20260520T162635Z	cachyos_vostro1000_rs482_safe_regs_once_20260520T162635Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_once_20260528T082209Z	cachyos_vostro1000_rs482_safe_regs_once_20260528T082209Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_safe_regs_once_20260612T094620Z	cachyos_vostro1000_rs482_safe_regs_once_20260612T094620Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_smear_clock_sweep_20260620T231524Z	cachyos_vostro1000_rs482_smear_clock_sweep_20260620T231524Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_smear_induction_20260620T192943Z	cachyos_vostro1000_rs482_smear_induction_20260620T192943Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_smear_induction_maximal_20260620T225502Z	cachyos_vostro1000_rs482_smear_induction_maximal_20260620T225502Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_swtcl_dummy_texcoord_silicon_falsification_20260706T202520Z	cachyos_vostro1000_rs482_swtcl_dummy_texcoord_silicon_falsification_20260706T202520Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_swtcl_texcoord_blit_pointsprite_wedge_and_fix_20260706T211500Z	cachyos_vostro1000_rs482_swtcl_texcoord_blit_pointsprite_wedge_and_fix_20260706T211500Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_target_cell_safety_admission_20260730T092530Z	cachyos_vostro1000_rs482_target_cell_safety_admission_20260730T092530Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_tool_vbios_ib_analysis_20260520T214500Z	cachyos_vostro1000_rs482_tool_vbios_ib_analysis_20260520T214500Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_tx_sampler_format_filter_peak_state_20260620T094500Z	cachyos_vostro1000_rs482_tx_sampler_format_filter_peak_state_20260620T094500Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_undoc_4xxx_armed_vs_unarmed_20260614Z	cachyos_vostro1000_rs482_undoc_4xxx_armed_vs_unarmed_20260614Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_undoc_4xxx_depthwrite_drawcorr_20260614Z	cachyos_vostro1000_rs482_undoc_4xxx_depthwrite_drawcorr_20260614Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_undoc_4xxx_draw_correlation_20260614Z	cachyos_vostro1000_rs482_undoc_4xxx_draw_correlation_20260614Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_undoc_4xxx_multimode_drawcorr_20260614Z	cachyos_vostro1000_rs482_undoc_4xxx_multimode_drawcorr_20260614Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_undoc_4xxx_stage_drawcorr_20260614Z	cachyos_vostro1000_rs482_undoc_4xxx_stage_drawcorr_20260614Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_undoc_4xxx_transient_latch_hunt_20260614Z	cachyos_vostro1000_rs482_undoc_4xxx_transient_latch_hunt_20260614Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_us_fragment_program_peak_state_20260620T101500Z	cachyos_vostro1000_rs482_us_fragment_program_peak_state_20260620T101500Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_vap_pvs_range_read_wedge_write_survive_20260615Z	cachyos_vostro1000_rs482_vap_pvs_range_read_wedge_write_survive_20260615Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_vap_pvs_write_extent_sweep_20260612T101802Z	cachyos_vostro1000_rs482_vap_pvs_write_extent_sweep_20260612T101802Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_vap_rs_tuple_inspect_acceptance_20260706T210000Z	cachyos_vostro1000_rs482_vap_rs_tuple_inspect_acceptance_20260706T210000Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_vap_su_us_rb3d_tx_indraw_readback_20260620T000803Z	cachyos_vostro1000_rs482_vap_su_us_rb3d_tx_indraw_readback_20260620T000803Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/cachyos_vostro1000_rs482_zeroib_cs_pipelining_race_decode_ab_20260620T205502Z	cachyos_vostro1000_rs482_zeroib_cs_pipelining_race_decode_ab_20260620T205502Z	rs482	true	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/nir-exec-fbo-oracle-rs480-20260714T213331Z	nir-exec-fbo-oracle-rs480-20260714T213331Z	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/producer-family-coverage-rs482-20260801	producer-family-coverage-rs482-20260801	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
src/re/r300/results/r2vb-auto-single-route-execution-rs482-20260801	r2vb-auto-single-route-execution-rs482-20260801	rs482	false	retained bundle named before the platform identity resolved to RS485M; the observed part is RS485M and the name is fixed
